dataSeq,일자,수압계
8449,2026-05-17 23:49:02,3.721
8450,2026-05-17 23:49:12,3.442
8451,2026-05-17 23:49:22,3.204
8452,2026-05-17 23:49:42,3.655
8453,2026-05-17 23:49:52,3.418
8454,2026-05-17 23:50:02,3.827
8455,2026-05-17 23:50:12,3.918
8456,2026-05-17 23:50:22,3.86
8457,2026-05-17 23:50:32,3.278
8458,2026-05-17 23:50:42,2.934
8459,2026-05-17 23:50:52,3.614
8460,2026-05-17 23:51:02,4.073
8461,2026-05-17 23:51:12,3.385
8462,2026-05-17 23:51:22,3.5
8463,2026-05-17 23:51:32,3.459
8464,2026-05-17 23:51:42,3.704
8465,2026-05-17 23:51:52,3.991
8466,2026-05-17 23:52:02,3.311
8467,2026-05-17 23:52:12,3.844
8468,2026-05-17 23:52:22,3.655
8469,2026-05-17 23:52:32,3.532
8470,2026-05-17 23:52:42,3.713
8471,2026-05-17 23:52:52,3.278
8472,2026-05-17 23:53:02,3.704
8473,2026-05-17 23:53:12,3.877
8474,2026-05-17 23:53:22,3.713
8475,2026-05-17 23:53:32,3.032
8476,2026-05-17 23:53:42,3.639
8477,2026-05-17 23:53:52,4.237
8478,2026-05-17 23:54:02,3.401
8479,2026-05-17 23:54:12,3.409
8480,2026-05-17 23:54:22,3.598
8481,2026-05-17 23:54:32,3.278
8482,2026-05-17 23:54:42,3.852
8483,2026-05-17 23:54:52,3.434
8484,2026-05-17 23:55:02,3.434
8485,2026-05-17 23:55:12,3.696
8486,2026-05-17 23:55:22,3.598
8487,2026-05-17 23:55:32,3.36
8488,2026-05-17 23:55:42,3.409
8489,2026-05-17 23:55:52,3.827
8490,2026-05-17 23:56:02,3.975
8491,2026-05-17 23:56:12,3.262
8492,2026-05-17 23:56:22,3.442
8493,2026-05-17 23:56:32,3.5
8494,2026-05-17 23:56:42,4.024
8495,2026-05-17 23:56:52,3.877
8496,2026-05-17 23:57:02,3.59
8497,2026-05-17 23:57:12,3.409
8498,2026-05-17 23:57:22,3.524
8499,2026-05-17 23:57:32,3.032
8500,2026-05-17 23:57:42,3.54
8501,2026-05-17 23:57:52,4.532
8502,2026-05-17 23:58:02,3.975
8503,2026-05-17 23:58:12,3.352
8504,2026-05-17 23:58:22,3.557
8505,2026-05-17 23:58:42,3.549
8506,2026-05-17 23:58:52,3.467
8507,2026-05-17 23:59:02,3.221
8508,2026-05-17 23:59:12,4.008
8509,2026-05-17 23:59:22,3.59
8510,2026-05-17 23:59:32,3.295
8511,2026-05-17 23:59:42,3.352
8512,2026-05-17 23:59:52,3.459
8513,2026-05-18 00:00:02,3.696
8514,2026-05-18 00:00:12,2.918
8515,2026-05-18 00:00:22,3.5
8516,2026-05-18 00:00:32,3.868
8517,2026-05-18 00:00:42,2.983
8518,2026-05-18 00:00:52,3.622
8519,2026-05-18 00:01:02,3.327
8520,2026-05-18 00:01:12,3.409
8521,2026-05-18 00:01:22,3.377
8522,2026-05-18 00:01:32,3.057
8523,2026-05-18 00:01:42,3.754
8524,2026-05-18 00:01:52,3.721
8525,2026-05-18 00:02:02,3.598
8526,2026-05-18 00:02:12,3.508
8527,2026-05-18 00:02:22,3.319
8528,2026-05-18 00:02:32,3.778
8529,2026-05-18 00:02:42,3.163
8530,2026-05-18 00:02:52,3.565
8531,2026-05-18 00:03:02,3.737
8532,2026-05-18 00:03:12,3.819
8533,2026-05-18 00:03:22,3.524
8534,2026-05-18 00:03:32,4.163
8535,2026-05-18 00:03:42,3.819
8536,2026-05-18 00:03:52,3.459
8537,2026-05-18 00:04:02,3.401
8538,2026-05-18 00:04:12,3.237
8539,2026-05-18 00:04:22,3.762
8540,2026-05-18 00:04:32,3.909
8541,2026-05-18 00:04:42,3.893
8542,2026-05-18 00:04:52,4.131
8543,2026-05-18 00:05:02,4.049
8544,2026-05-18 00:05:12,3.204
8545,2026-05-18 00:05:22,3.213
8546,2026-05-18 00:05:32,3.581
8547,2026-05-18 00:05:42,3.68
8548,2026-05-18 00:05:52,3.368
8549,2026-05-18 00:06:02,3.524
8550,2026-05-18 00:06:12,2.868
8551,2026-05-18 00:06:22,3.622
8552,2026-05-18 00:06:32,3.786
8553,2026-05-18 00:06:42,3.508
8554,2026-05-18 00:06:52,3.254
8555,2026-05-18 00:07:02,3.196
8556,2026-05-18 00:07:12,3.508
8557,2026-05-18 00:07:22,3.5
8558,2026-05-18 00:07:42,3.237
8559,2026-05-18 00:07:52,3.467
8560,2026-05-18 00:08:02,3.967
8561,2026-05-18 00:08:12,3.508
8562,2026-05-18 00:08:22,3.549
8563,2026-05-18 00:08:32,3.295
8564,2026-05-18 00:08:42,3.131
8565,2026-05-18 00:08:52,3.877
8566,2026-05-18 00:09:02,3.581
8567,2026-05-18 00:09:12,3.311
8568,2026-05-18 00:09:22,3.901
8569,2026-05-18 00:09:32,3.901
8570,2026-05-18 00:09:42,3.803
8571,2026-05-18 00:09:52,3.581
8572,2026-05-18 00:10:02,3.352
8573,2026-05-18 00:10:12,3.918
8574,2026-05-18 00:10:22,3.762
8575,2026-05-18 00:10:32,3.032
8576,2026-05-18 00:10:42,3.532
8577,2026-05-18 00:10:52,3.918
8578,2026-05-18 00:11:02,3.827
8579,2026-05-18 00:11:12,3.581
8580,2026-05-18 00:11:22,4.032
8581,2026-05-18 00:11:32,4.254
8582,2026-05-18 00:11:42,3.844
8583,2026-05-18 00:11:52,3.081
8584,2026-05-18 00:12:02,3.795
8585,2026-05-18 00:12:12,3.688
8586,2026-05-18 00:12:22,3.704
8587,2026-05-18 00:12:32,3.524
8588,2026-05-18 00:12:42,3.172
8589,2026-05-18 00:12:52,3.795
8590,2026-05-18 00:13:02,3.385
8591,2026-05-18 00:13:12,3.27
8592,2026-05-18 00:13:22,3.713
8593,2026-05-18 00:13:32,3.631
8594,2026-05-18 00:13:42,3.483
8595,2026-05-18 00:13:52,3.254
8596,2026-05-18 00:14:02,3.614
8597,2026-05-18 00:14:12,3.795
8598,2026-05-18 00:14:22,3.598
8599,2026-05-18 00:14:32,2.967
8600,2026-05-18 00:14:42,3.729
8601,2026-05-18 00:14:52,3.852
8602,2026-05-18 00:15:02,3.524
8603,2026-05-18 00:15:12,3.614
8604,2026-05-18 00:15:22,3.418
8605,2026-05-18 00:15:32,3.59
8606,2026-05-18 00:15:42,3.803
8607,2026-05-18 00:15:52,3.467
8608,2026-05-18 00:16:02,3.426
8609,2026-05-18 00:16:12,3.836
8610,2026-05-18 00:16:22,3.344
8611,2026-05-18 00:16:32,3.442
8612,2026-05-18 00:16:42,3.86
8613,2026-05-18 00:16:52,3.385
8614,2026-05-18 00:17:02,3.475
8615,2026-05-18 00:17:12,3.426
8616,2026-05-18 00:17:22,3.77
8617,2026-05-18 00:17:32,3.516
8618,2026-05-18 00:17:42,3.286
8619,2026-05-18 00:17:52,3.327
8620,2026-05-18 00:18:02,4.024
8621,2026-05-18 00:18:12,3.844
8622,2026-05-18 00:18:22,3.36
8623,2026-05-18 00:18:32,3.36
8624,2026-05-18 00:18:42,3.319
8625,2026-05-18 00:18:52,3.631
8626,2026-05-18 00:19:02,3.745
8627,2026-05-18 00:19:12,3.295
8628,2026-05-18 00:19:22,3.508
8629,2026-05-18 00:19:42,3.622
8630,2026-05-18 00:19:52,3.401
8631,2026-05-18 00:20:02,3.483
8632,2026-05-18 00:20:12,3.762
8633,2026-05-18 00:20:22,3.426
8634,2026-05-18 00:20:32,3.344
8635,2026-05-18 00:20:42,3.631
8636,2026-05-18 00:20:52,3.713
8637,2026-05-18 00:21:02,3.532
8638,2026-05-18 00:21:12,3.27
8639,2026-05-18 00:21:22,3.672
8640,2026-05-18 00:21:32,3.811
8641,2026-05-18 00:21:42,3.622
8642,2026-05-18 00:21:52,2.918
8643,2026-05-18 00:22:02,3.409
8644,2026-05-18 00:22:12,3.852
8645,2026-05-18 00:22:22,3.54
8646,2026-05-18 00:22:42,3.721
8647,2026-05-18 00:22:52,4.434
8648,2026-05-18 00:23:02,4.131
8649,2026-05-18 00:23:02,4.131
8650,2026-05-18 00:23:12,3.122
8651,2026-05-18 00:23:22,3.606
8652,2026-05-18 00:23:32,4.081
8653,2026-05-18 00:23:42,3.745
8654,2026-05-18 00:23:52,3.696
8655,2026-05-18 00:24:02,3.844
8656,2026-05-18 00:24:12,3.549
8657,2026-05-18 00:24:22,3.68
8658,2026-05-18 00:24:32,3.967
8659,2026-05-18 00:24:42,3.36
8660,2026-05-18 00:24:52,4.032
8661,2026-05-18 00:25:02,3.934
8662,2026-05-18 00:25:12,3.745
8663,2026-05-18 00:25:22,3.893
8664,2026-05-18 00:25:32,3.549
8665,2026-05-18 00:25:42,3.819
8666,2026-05-18 00:25:52,3.926
8667,2026-05-18 00:26:02,3.59
8668,2026-05-18 00:26:12,4.008
8669,2026-05-18 00:26:22,3.286
8670,2026-05-18 00:26:32,3.918
8671,2026-05-18 00:26:42,3.819
8672,2026-05-18 00:26:52,3.827
8673,2026-05-18 00:27:02,3.778
8674,2026-05-18 00:27:12,3.442
8675,2026-05-18 00:27:22,3.811
8676,2026-05-18 00:27:32,3.991
8677,2026-05-18 00:27:42,3.622
8678,2026-05-18 00:27:52,3.237
8679,2026-05-18 00:28:02,3.663
8680,2026-05-18 00:28:12,4.139
8681,2026-05-18 00:28:22,3.786
8682,2026-05-18 00:28:42,3.614
8683,2026-05-18 00:28:52,4.254
8684,2026-05-18 00:29:02,3.786
8685,2026-05-18 00:29:12,3.565
8686,2026-05-18 00:29:22,3.311
8687,2026-05-18 00:29:32,3.803
8688,2026-05-18 00:29:42,4.016
8689,2026-05-18 00:29:52,3.311
8690,2026-05-18 00:30:02,3.073
8691,2026-05-18 00:30:12,4.204
8692,2026-05-18 00:30:22,4.122
8693,2026-05-18 00:30:32,3.696
8694,2026-05-18 00:30:42,3.803
8695,2026-05-18 00:30:52,3.409
8696,2026-05-18 00:31:02,3.573
8697,2026-05-18 00:31:12,4.36
8698,2026-05-18 00:31:22,3.967
8699,2026-05-18 00:31:32,3.655
8700,2026-05-18 00:31:42,3.729
8701,2026-05-18 00:31:52,3.368
8702,2026-05-18 00:32:02,3.778
8703,2026-05-18 00:32:12,3.557
8704,2026-05-18 00:32:22,3.754
8705,2026-05-18 00:32:32,4.254
8706,2026-05-18 00:32:42,3.836
8707,2026-05-18 00:32:52,2.852
8708,2026-05-18 00:33:02,3.704
8709,2026-05-18 00:33:12,4.081
8710,2026-05-18 00:33:22,4.073
8711,2026-05-18 00:33:32,3.836
8712,2026-05-18 00:33:42,3.336
8713,2026-05-18 00:33:52,3.352
8714,2026-05-18 00:34:02,3.95
8715,2026-05-18 00:34:12,3.77
8716,2026-05-18 00:34:22,3.942
8717,2026-05-18 00:34:32,3.68
8718,2026-05-18 00:34:42,3.549
8719,2026-05-18 00:34:52,3.844
8720,2026-05-18 00:35:02,3.639
8721,2026-05-18 00:35:12,3.352
8722,2026-05-18 00:35:22,4.262
8723,2026-05-18 00:35:32,4.434
8724,2026-05-18 00:35:42,3.877
8725,2026-05-18 00:35:52,3.303
8726,2026-05-18 00:36:02,3.483
8727,2026-05-18 00:36:12,4.016
8728,2026-05-18 00:36:22,3.942
8729,2026-05-18 00:36:32,3.508
8730,2026-05-18 00:36:42,4.114
8731,2026-05-18 00:36:52,3.967
8732,2026-05-18 00:37:02,3.524
8733,2026-05-18 00:37:12,3.459
8734,2026-05-18 00:37:22,3.663
8735,2026-05-18 00:37:32,4.319
8736,2026-05-18 00:37:42,4.106
8737,2026-05-18 00:37:52,3.524
8738,2026-05-18 00:38:02,3.352
8739,2026-05-18 00:38:12,3.975
8740,2026-05-18 00:38:22,3.909
8741,2026-05-18 00:38:32,4.008
8742,2026-05-18 00:38:42,3.663
8743,2026-05-18 00:38:52,3.254
8744,2026-05-18 00:39:02,4.139
8745,2026-05-18 00:39:12,3.827
8746,2026-05-18 00:39:22,3.786
8747,2026-05-18 00:39:32,4.237
8748,2026-05-18 00:39:42,3.975
8749,2026-05-18 00:39:52,3.811
8750,2026-05-18 00:40:02,3.647
8751,2026-05-18 00:40:12,3.614
8752,2026-05-18 00:40:22,3.557
8753,2026-05-18 00:40:32,4.295
8754,2026-05-18 00:40:42,4.163
8755,2026-05-18 00:40:52,3.672
8756,2026-05-18 00:41:02,3.303
8757,2026-05-18 00:41:12,3.491
8758,2026-05-18 00:41:22,3.942
8759,2026-05-18 00:41:32,4.081
8760,2026-05-18 00:41:42,3.721
8761,2026-05-18 00:41:52,3.918
8762,2026-05-18 00:42:02,3.508
8763,2026-05-18 00:42:12,3.811
8764,2026-05-18 00:42:22,3.852
8765,2026-05-18 00:42:32,3.909
8766,2026-05-18 00:42:42,3.663
8767,2026-05-18 00:42:52,3.59
8768,2026-05-18 00:43:02,3.934
8769,2026-05-18 00:43:12,3.565
8770,2026-05-18 00:43:22,3.614
8771,2026-05-18 00:43:32,4.286
8772,2026-05-18 00:43:42,3.926
8773,2026-05-18 00:43:52,3.811
8774,2026-05-18 00:44:02,3.27
8775,2026-05-18 00:44:12,3.45
8776,2026-05-18 00:44:22,4.303
8777,2026-05-18 00:44:32,4.213
8778,2026-05-18 00:44:42,3.852
8779,2026-05-18 00:44:52,3.565
8780,2026-05-18 00:45:02,3.491
8781,2026-05-18 00:45:12,3.918
8782,2026-05-18 00:45:22,3.155
8783,2026-05-18 00:45:32,4.27
8784,2026-05-18 00:45:32,4.27
8785,2026-05-18 00:45:42,4.27
8786,2026-05-18 00:45:52,3.868
8787,2026-05-18 00:46:02,3.434
8788,2026-05-18 00:46:12,3.598
8789,2026-05-18 00:46:22,3.614
8790,2026-05-18 00:46:32,4.188
8791,2026-05-18 00:46:42,3.77
8792,2026-05-18 00:46:52,3.745
8793,2026-05-18 00:47:02,3.754
8794,2026-05-18 00:47:02,3.754
8795,2026-05-18 00:47:12,3.409
8796,2026-05-18 00:47:22,3.827
8797,2026-05-18 00:47:32,3.852
8798,2026-05-18 00:47:43,4.073
8799,2026-05-18 00:47:53,3.975
8800,2026-05-18 00:48:03,3.426
8801,2026-05-18 00:48:13,3.319
8802,2026-05-18 00:48:23,3.877
8803,2026-05-18 00:48:33,4.311
8804,2026-05-18 00:48:43,3.54
8805,2026-05-18 00:48:53,4.229
8806,2026-05-18 00:49:03,3.704
8807,2026-05-18 00:49:13,3.647
8808,2026-05-18 00:49:23,3.999
8809,2026-05-18 00:49:33,3.877
8810,2026-05-18 00:49:43,4.319
8811,2026-05-18 00:49:53,3.918
8812,2026-05-18 00:50:03,2.918
8813,2026-05-18 00:50:13,3.803
8814,2026-05-18 00:50:23,4.098
8815,2026-05-18 00:50:33,4.04
8816,2026-05-18 00:50:43,3.721
8817,2026-05-18 00:50:53,3.877
8818,2026-05-18 00:51:03,3.942
8819,2026-05-18 00:51:13,3.729
8820,2026-05-18 00:51:23,3.655
8821,2026-05-18 00:51:33,4.188
8822,2026-05-18 00:51:43,3.999
8823,2026-05-18 00:51:53,3.844
8824,2026-05-18 00:52:03,3.606
8825,2026-05-18 00:52:13,3.459
8826,2026-05-18 00:52:23,3.762
8827,2026-05-18 00:52:33,4.04
8828,2026-05-18 00:52:43,4.065
8829,2026-05-18 00:52:53,3.573
8830,2026-05-18 00:53:03,3.795
8831,2026-05-18 00:53:13,4.04
8832,2026-05-18 00:53:23,3.598
8833,2026-05-18 00:53:33,4.122
8834,2026-05-18 00:53:43,3.983
8835,2026-05-18 00:53:53,4.139
8836,2026-05-18 00:54:03,3.598
8837,2026-05-18 00:54:13,3.278
8838,2026-05-18 00:54:23,4.106
8839,2026-05-18 00:54:33,4.344
8840,2026-05-18 00:54:43,4.155
8841,2026-05-18 00:54:53,3.991
8842,2026-05-18 00:55:03,3.59
8843,2026-05-18 00:55:13,3.27
8844,2026-05-18 00:55:23,4.155
8845,2026-05-18 00:55:33,4.131
8846,2026-05-18 00:55:43,3.844
8847,2026-05-18 00:55:53,4.122
8848,2026-05-18 00:56:03,3.688
8849,2026-05-18 00:56:13,3.631
8850,2026-05-18 00:56:23,3.549
8851,2026-05-18 00:56:33,4.319
8852,2026-05-18 00:56:43,3.795
8853,2026-05-18 00:56:53,3.95
8854,2026-05-18 00:57:03,3.631
8855,2026-05-18 00:57:13,3.967
8856,2026-05-18 00:57:23,3.967
8857,2026-05-18 00:57:33,3.918
8858,2026-05-18 00:57:43,3.967
8859,2026-05-18 00:57:53,3.786
8860,2026-05-18 00:58:03,3.991
8861,2026-05-18 00:58:13,3.213
8862,2026-05-18 00:58:23,3.999
8863,2026-05-18 00:58:33,4.319
8864,2026-05-18 00:58:43,3.942
8865,2026-05-18 00:58:53,3.663
8866,2026-05-18 00:59:03,3.352
8867,2026-05-18 00:59:13,4.122
8868,2026-05-18 00:59:23,4.163
8869,2026-05-18 00:59:33,4.237
8870,2026-05-18 00:59:43,3.877
8871,2026-05-18 00:59:53,3.762
8872,2026-05-18 01:00:03,3.77
8873,2026-05-18 01:00:13,3.622
8874,2026-05-18 01:00:23,4.114
8875,2026-05-18 01:00:33,4.139
8876,2026-05-18 01:00:43,4.27
8877,2026-05-18 01:00:53,3.909
8878,2026-05-18 01:01:03,3.557
8879,2026-05-18 01:01:13,3.54
8880,2026-05-18 01:01:23,4.098
8881,2026-05-18 01:01:33,4.254
8882,2026-05-18 01:01:43,3.327
8883,2026-05-18 01:01:53,4.278
8884,2026-05-18 01:02:03,3.819
8885,2026-05-18 01:02:13,3.524
8886,2026-05-18 01:02:23,4.262
8887,2026-05-18 01:02:33,3.852
8888,2026-05-18 01:02:43,4.18
8889,2026-05-18 01:02:53,3.811
8890,2026-05-18 01:03:03,3.983
8891,2026-05-18 01:03:13,4.508
8892,2026-05-18 01:03:23,4.434
8893,2026-05-18 01:03:33,4.622
8894,2026-05-18 01:03:43,3.385
8895,2026-05-18 01:03:53,4.262
8896,2026-05-18 01:04:03,4.081
8897,2026-05-18 01:04:13,3.983
8898,2026-05-18 01:04:23,4.024
8899,2026-05-18 01:04:33,3.999
8900,2026-05-18 01:04:43,4.352
8901,2026-05-18 01:04:53,3.713
8902,2026-05-18 01:05:03,3.254
8903,2026-05-18 01:05:13,4.081
8904,2026-05-18 01:05:23,4.049
8905,2026-05-18 01:05:33,4.221
8906,2026-05-18 01:05:43,3.942
8907,2026-05-18 01:05:53,3.524
8908,2026-05-18 01:06:03,3.5
8909,2026-05-18 01:06:13,3.811
8910,2026-05-18 01:06:23,4.278
8911,2026-05-18 01:06:33,4.114
8912,2026-05-18 01:06:43,3.573
8913,2026-05-18 01:06:53,4.032
8914,2026-05-18 01:07:03,4.098
8915,2026-05-18 01:07:13,3.655
8916,2026-05-18 01:07:23,3.983
8917,2026-05-18 01:07:33,4.049
8918,2026-05-18 01:07:43,4.237
8919,2026-05-18 01:07:53,3.934
8920,2026-05-18 01:08:03,3.09
8921,2026-05-18 01:08:13,3.942
8922,2026-05-18 01:08:23,4.27
8923,2026-05-18 01:08:33,3.918
8924,2026-05-18 01:08:43,3.745
8925,2026-05-18 01:08:53,3.696
8926,2026-05-18 01:09:03,4.073
8927,2026-05-18 01:09:13,3.999
8928,2026-05-18 01:09:23,4.016
8929,2026-05-18 01:09:33,4.09
8930,2026-05-18 01:09:43,3.696
8931,2026-05-18 01:09:53,3.95
8932,2026-05-18 01:10:03,3.672
8933,2026-05-18 01:10:13,3.877
8934,2026-05-18 01:10:23,4.032
8935,2026-05-18 01:10:33,4.196
8936,2026-05-18 01:10:43,3.713
8937,2026-05-18 01:10:53,3.877
8938,2026-05-18 01:11:03,3.934
8939,2026-05-18 01:11:13,3.959
8940,2026-05-18 01:11:23,3.934
8941,2026-05-18 01:11:33,3.745
8942,2026-05-18 01:11:43,4.286
8943,2026-05-18 01:11:53,4.237
8944,2026-05-18 01:12:03,3.721
8945,2026-05-18 01:12:13,3.45
8946,2026-05-18 01:12:23,3.647
8947,2026-05-18 01:12:33,4.303
8948,2026-05-18 01:12:43,4.09
8949,2026-05-18 01:12:53,3.868
8950,2026-05-18 01:13:03,3.631
8951,2026-05-18 01:13:13,3.606
8952,2026-05-18 01:13:23,4.073
8953,2026-05-18 01:13:33,3.926
8954,2026-05-18 01:13:43,3.59
8955,2026-05-18 01:13:53,4.204
8956,2026-05-18 01:14:03,3.967
8957,2026-05-18 01:14:13,3.688
8958,2026-05-18 01:14:23,3.803
8959,2026-05-18 01:14:33,4.008
8960,2026-05-18 01:14:43,3.803
8961,2026-05-18 01:14:53,3.786
8962,2026-05-18 01:15:03,3.778
8963,2026-05-18 01:15:13,3.836
8964,2026-05-18 01:15:23,4.122
8965,2026-05-18 01:15:33,4.016
8966,2026-05-18 01:15:43,4.081
8967,2026-05-18 01:15:53,3.114
8968,2026-05-18 01:16:03,4.073
8969,2026-05-18 01:16:13,4.163
8970,2026-05-18 01:16:23,4.098
8971,2026-05-18 01:16:43,3.557
8972,2026-05-18 01:16:53,3.959
8973,2026-05-18 01:17:03,4.049
8974,2026-05-18 01:17:13,3.877
8975,2026-05-18 01:17:23,3.713
8976,2026-05-18 01:17:33,4.229
8977,2026-05-18 01:17:43,3.639
8978,2026-05-18 01:17:53,3.819
8979,2026-05-18 01:18:03,4.098
8980,2026-05-18 01:18:13,4.196
8981,2026-05-18 01:18:23,3.901
8982,2026-05-18 01:18:33,3.852
8983,2026-05-18 01:18:43,3.909
8984,2026-05-18 01:18:53,3.631
8985,2026-05-18 01:19:03,4.245
8986,2026-05-18 01:19:13,4.155
8987,2026-05-18 01:19:23,4.245
8988,2026-05-18 01:19:33,4.073
8989,2026-05-18 01:19:43,3.442
8990,2026-05-18 01:19:53,4.04
8991,2026-05-18 01:20:03,4.393
8992,2026-05-18 01:20:13,4.262
8993,2026-05-18 01:20:23,3.852
8994,2026-05-18 01:20:33,4.024
8995,2026-05-18 01:20:43,4.45
8996,2026-05-18 01:20:53,3.877
8997,2026-05-18 01:21:03,4.114
8998,2026-05-18 01:21:13,4.278
8999,2026-05-18 01:21:23,4.073
9000,2026-05-18 01:21:33,3.959
9001,2026-05-18 01:21:43,3.622
9002,2026-05-18 01:21:53,3.959
9003,2026-05-18 01:22:03,4.27
9004,2026-05-18 01:22:13,3.967
9005,2026-05-18 01:22:23,4.147
9006,2026-05-18 01:22:33,3.999
9007,2026-05-18 01:22:43,3.991
9008,2026-05-18 01:22:53,3.967
9009,2026-05-18 01:23:03,3.377
9010,2026-05-18 01:23:13,4.032
9011,2026-05-18 01:23:23,4.336
9012,2026-05-18 01:23:33,4.221
9013,2026-05-18 01:23:43,4.049
9014,2026-05-18 01:23:53,3.647
9015,2026-05-18 01:24:03,3.483
9016,2026-05-18 01:24:13,4.032
9017,2026-05-18 01:24:23,3.926
9018,2026-05-18 01:24:33,4.106
9019,2026-05-18 01:24:43,4.352
9020,2026-05-18 01:24:53,4.073
9021,2026-05-18 01:25:03,3.508
9022,2026-05-18 01:25:13,3.696
9023,2026-05-18 01:25:23,4.204
9024,2026-05-18 01:25:33,4.213
9025,2026-05-18 01:25:43,3.754
9026,2026-05-18 01:25:53,4.016
9027,2026-05-18 01:26:03,3.836
9028,2026-05-18 01:26:13,3.696
9029,2026-05-18 01:26:23,3.999
9030,2026-05-18 01:26:33,4.04
9031,2026-05-18 01:26:43,4.344
9032,2026-05-18 01:26:53,4.172
9033,2026-05-18 01:27:03,3.614
9034,2026-05-18 01:27:13,3.508
9035,2026-05-18 01:27:23,4.196
9036,2026-05-18 01:27:33,4.688
9037,2026-05-18 01:27:43,4.409
9038,2026-05-18 01:27:53,4.155
9039,2026-05-18 01:28:03,3.918
9040,2026-05-18 01:28:13,4.024
9041,2026-05-18 01:28:23,3.754
9042,2026-05-18 01:28:33,3.729
9043,2026-05-18 01:28:43,4.188
9044,2026-05-18 01:28:53,3.778
9045,2026-05-18 01:29:03,4.311
9046,2026-05-18 01:29:13,3.59
9047,2026-05-18 01:29:23,3.999
9048,2026-05-18 01:29:33,4.098
9049,2026-05-18 01:29:43,3.901
9050,2026-05-18 01:29:53,4.221
9051,2026-05-18 01:30:03,4.024
9052,2026-05-18 01:30:13,3.762
9053,2026-05-18 01:30:23,3.942
9054,2026-05-18 01:30:33,3.975
9055,2026-05-18 01:30:43,4.377
9056,2026-05-18 01:30:53,4.032
9057,2026-05-18 01:31:03,3.524
9058,2026-05-18 01:31:13,3.967
9059,2026-05-18 01:31:23,3.762
9060,2026-05-18 01:31:33,3.967
9061,2026-05-18 01:31:43,4.106
9062,2026-05-18 01:31:53,4.418
9063,2026-05-18 01:32:03,4.581
9064,2026-05-18 01:32:13,3.614
9065,2026-05-18 01:32:23,3.532
9066,2026-05-18 01:32:33,3.86
9067,2026-05-18 01:32:43,3.999
9068,2026-05-18 01:32:53,4.295
9069,2026-05-18 01:33:03,4.114
9070,2026-05-18 01:33:13,3.868
9071,2026-05-18 01:33:23,3.713
9072,2026-05-18 01:33:33,3.893
9073,2026-05-18 01:33:43,4.04
9074,2026-05-18 01:33:53,4.508
9075,2026-05-18 01:34:03,4.073
9076,2026-05-18 01:34:13,4.401
9077,2026-05-18 01:34:23,4.573
9078,2026-05-18 01:34:33,4.04
9079,2026-05-18 01:34:43,4.336
9080,2026-05-18 01:34:53,4.098
9081,2026-05-18 01:35:03,4.057
9082,2026-05-18 01:35:13,3.803
9083,2026-05-18 01:35:23,3.844
9084,2026-05-18 01:35:33,3.762
9085,2026-05-18 01:35:43,4.303
9086,2026-05-18 01:35:53,3.868
9087,2026-05-18 01:36:03,4.254
9088,2026-05-18 01:36:13,4.319
9089,2026-05-18 01:36:23,3.59
9090,2026-05-18 01:36:33,3.975
9091,2026-05-18 01:36:43,3.737
9092,2026-05-18 01:36:53,4.016
9093,2026-05-18 01:37:03,4.229
9094,2026-05-18 01:37:13,4.295
9095,2026-05-18 01:37:23,3.909
9096,2026-05-18 01:37:33,3.549
9097,2026-05-18 01:37:43,3.68
9098,2026-05-18 01:37:53,3.975
9099,2026-05-18 01:38:03,4.172
9100,2026-05-18 01:38:13,4.122
9101,2026-05-18 01:38:23,4.598
9102,2026-05-18 01:38:33,3.836
9103,2026-05-18 01:38:43,3.655
9104,2026-05-18 01:38:53,3.967
9105,2026-05-18 01:39:03,3.827
9106,2026-05-18 01:39:13,4.311
9107,2026-05-18 01:39:23,4.073
9108,2026-05-18 01:39:33,3.827
9109,2026-05-18 01:39:43,3.77
9110,2026-05-18 01:39:53,4.303
9111,2026-05-18 01:40:03,4.336
9112,2026-05-18 01:40:13,4.098
9113,2026-05-18 01:40:23,4.09
9114,2026-05-18 01:40:43,3.991
9115,2026-05-18 01:40:53,4.18
9116,2026-05-18 01:41:03,4.049
9117,2026-05-18 01:41:13,4.032
9118,2026-05-18 01:41:23,4.622
9119,2026-05-18 01:41:33,3.852
9120,2026-05-18 01:41:43,4.516
9121,2026-05-18 01:41:53,4.696
9122,2026-05-18 01:42:03,4.254
9123,2026-05-18 01:42:13,4.098
9124,2026-05-18 01:42:23,3.704
9125,2026-05-18 01:42:33,3.59
9126,2026-05-18 01:42:43,4.18
9127,2026-05-18 01:42:53,4.098
9128,2026-05-18 01:43:03,4.18
9129,2026-05-18 01:43:13,3.745
9130,2026-05-18 01:43:23,4.122
9131,2026-05-18 01:43:43,4.024
9132,2026-05-18 01:43:53,3.819
9133,2026-05-18 01:44:03,4.049
9134,2026-05-18 01:44:13,4.098
9135,2026-05-18 01:44:23,3.983
9136,2026-05-18 01:44:33,3.819
9137,2026-05-18 01:44:43,3.77
9138,2026-05-18 01:44:53,3.926
9139,2026-05-18 01:45:03,4.286
9140,2026-05-18 01:45:13,3.999
9141,2026-05-18 01:45:23,3.704
9142,2026-05-18 01:45:33,3.852
9143,2026-05-18 01:45:43,4.278
9144,2026-05-18 01:45:53,4.229
9145,2026-05-18 01:46:03,3.934
9146,2026-05-18 01:46:13,3.86
9147,2026-05-18 01:46:23,3.868
